player_id;current_club_id;pretty_name;date_of_birth;position;sub_position;foot;height_in_cm;market_value_in_gbp;country_of_citizenship
342253;653;Theodoros Mingos;1998-02-06;Midfield;midfield - Central Midfield;;179;225000.0;Greece
96452;653;Georgios Koutroumpis;1991-02-10;Defender;Defender - Centre-Back;Right;189;315000.0;Greece
54996;653;Joao Victor;1988-11-07;Midfield;midfield - Defensive Midfield;Right;181;383000.0;Brazil
472176;1390;Salvatore Boccia;2001-06-06;Defender;Defender - Centre-Back;Right;182;113000.0;Italy
42938;4603;Athanasios Papazoglou;1988-03-30;Attack;attack - Centre-Forward;Right;195;180000.0;Greece
60534;252;Sebastian Eriksson;1989-01-31;Midfield;midfield - Central Midfield;Left;184;270000.0;Sweden
363178;506;Giacomo Vrioni;1998-10-15;Attack;attack - Centre-Forward;Left;188;1800000.0;Albania
346562;506;Marco Olivieri;1999-06-30;Attack;attack - Left Winger;Right;177;720000.0;Italy
237641;4603;Amr Warda;1993-09-17;Attack;attack - Left Winger;Right;176;1350000.0;Egypt
191257;4603;Bruno Chalkiadakis;1993-04-07;Attack;midfield - Attacking Midfield;Right;181;;Greece
344655;506;Luca Coccolo;1998-02-23;Defender;Defender - Centre-Back;Left;187;180000.0;Italy
99361;4603;Evripidis Giakos;1991-04-09;Attack;midfield - Attacking Midfield;Right;192;225000.0;Greece
651417;653;Felipe Souza Ferreyra;1998-05-21;Attack;attack - Left Winger;Both;185;270000.0;Brazil
159003;4603;Panagiotis Ballas;1993-09-06;Midfield;midfield - Defensive Midfield;Right;182;180000.0;Greece
173405;4603;Ergys Kace;1993-07-08;Midfield;midfield - Defensive Midfield;Right;171;315000.0;Albania
97159;653;Anestis Nastos;1989-04-28;Defender;Defender - Centre-Back;Right;182;135000.0;Greece
23149;2414;Soren Jochumsen;1976-08-01;Goalkeeper;Goalkeeper;;180;;Denmark
9850;4603;Vangelis Moras;1981-08-26;Defender;Defender - Centre-Back;Right;193;;Greece
128320;4603;Aleksandar Gojkovic;1988-08-10;Defender;Defender - Centre-Back;Left;183;90000.0;Serbia
254340;4603;Nikolaos Golias;1993-07-29;Defender;Defender - Centre-Back;Left;185;270000.0;Greece
82657;653;Christopher Braun;1991-07-15;Defender;Defender - Right-Back;Both;181;720000.0;Germany
342131;653;Manolis Bolakis;1994-10-20;Defender;Defender - Right-Back;Right;179;180000.0;Greece
228087;4603;Evgeniy Shikavka;1992-10-15;Attack;attack - Centre-Forward;Right;185;315000.0;Belarus
423194;5818;Mathias Haarup;1996-02-10;Defender;Defender - Right-Back;Both;178;225000.0;Denmark
98215;5818;Jesper Boge;1990-02-22;Defender;Defender - Right-Back;Right;180;90000.0;Denmark
539087;4603;Mitchell Whalley;1999-02-05;Attack;attack - Right Winger;Right;177;45000.0;Australia
146020;4603;Vinicius;1993-08-03;Attack;attack - Left Winger;Right;179;1170000.0;Brazil
103433;5818;Jacob Tjornelund;1991-12-31;Defender;Defender - Left-Back;Left;183;135000.0;Denmark
467235;5818;Alexander Molberg;1999-02-26;Defender;Defender - Centre-Back;Right;187;;Denmark
587776;4603;Jonathan Bustos;1994-06-29;Attack;midfield - Attacking Midfield;Left;174;270000.0;Argentina
69514;5818;Rasmus Minor Petersen;1988-09-13;Defender;Defender - Centre-Back;Left;198;;Denmark
381370;506;Pietro Beruatto;1998-12-21;Defender;Defender - Left-Back;Left;185;900000.0;Italy
503625;5818;Adrian Kappenberger;1996-08-25;Goalkeeper;Goalkeeper;;194;135000.0;Denmark
62678;5818;Jesper Rask;1988-07-18;Goalkeeper;Goalkeeper;Right;196;;Denmark
213029;4603;Stefan Zivkovic;1990-06-01;Defender;Defender - Left-Back;Left;184;225000.0;Serbia
179838;653;Vajebah Sakor;1996-04-24;Midfield;midfield - Defensive Midfield;Left;185;180000.0;Norway
36134;4603;Borivoje Ristic;1983-09-19;Goalkeeper;Goalkeeper;Right;188;23000.0;Serbia
345591;1177;Jeppe Okkels;1999-07-27;Attack;attack - Left Winger;;183;900000.0;Denmark
623142;653;Georgios Sournakis;1999-11-07;Midfield;midfield - Central Midfield;Right;185;135000.0;Greece
518854;1177;Valance Nambishi;1997-11-30;Midfield;midfield - Central Midfield;Both;182;225000.0;Zambia
161617;1177;Marc Rochester Sorensen;1992-12-13;Midfield;midfield - Central Midfield;Both;180;203000.0;Denmark
157383;4603;Milos Filipovic;1990-05-09;Midfield;midfield - Right Midfield;Right;178;180000.0;Serbia
422950;1177;Mads Emil Madsen;1998-01-14;Midfield;midfield - Central Midfield;Left;189;540000.0;Denmark
186383;1177;Filip Lesniak;1996-05-14;Midfield;midfield - Defensive Midfield;Left;176;315000.0;Slovakia
148364;1177;Frederik Moller;1993-07-08;Defender;Defender - Left-Back;Left;180;;Denmark
37227;1177;Dennis Flinta;1983-11-14;Defender;Defender - Centre-Back;Right;185;;Denmark
108315;1177;Simon Jakobsen;1990-11-17;Defender;Defender - Centre-Back;Right;190;135000.0;Denmark
39524;1177;Kees Luijckx;1986-02-11;Defender;Defender - Centre-Back;Right;190;;Netherlands
434792;1177;Jeppe Gertsen;1997-02-09;Defender;Defender - Centre-Back;Right;188;225000.0;Denmark
260662;653;Oscar Whalley;1994-03-29;Goalkeeper;Goalkeeper;Left;191;360000.0;Spain
69306;1177;Thomas Norgaard;1987-01-07;Goalkeeper;Goalkeeper;Right;185;;Denmark
325179;1177;Oscar Hedvall;1998-08-09;Goalkeeper;Goalkeeper;;195;180000.0;Denmark
101031;1177;Rafael Romo;1990-02-25;Goalkeeper;Goalkeeper;Right;196;585000.0;Venezuela
293325;5724;Emil Riis;1998-06-24;Attack;attack - Centre-Forward;Right;190;1800000.0;Denmark
231932;4603;Nikola Stankovic;1993-12-18;Defender;Defender - Left-Back;Both;179;315000.0;Serbia
578926;5818;Frederik Elkaer;2001-12-08;Defender;Defender - Left-Back;Left;0;90000.0;Denmark
218085;5724;Andre Romer;1993-07-18;Midfield;midfield - Defensive Midfield;Right;186;720000.0;Denmark
23111;5724;Johnny Thomsen;1982-02-26;Defender;Defender - Right-Back;Right;180;;Denmark
464984;5724;Tobias Damsgaard;1998-08-03;Defender;Defender - Right-Back;Right;185;90000.0;Denmark
72943;5724;Kevin Conboy;1987-10-15;Defender;Defender - Left-Back;Left;185;135000.0;Denmark
646122;5818;Jacob Samnik;2000-11-28;Goalkeeper;Goalkeeper;;206;45000.0;United States
446657;5818;Brandon Onkony;1997-12-02;Defender;Defender - Centre-Back;Right;192;90000.0;Switzerland
147112;5724;Mathias Nielsen;1991-03-02;Defender;Defender - Centre-Back;Both;187;225000.0;Denmark
332071;1177;Emil Holten;1996-08-08;Attack;attack - Centre-Forward;Right;195;180000.0;Denmark
263267;2293;Riad Bajić;1994-05-06;Attack;attack - Centre-Forward;Left;189;1800000.0;Bosnia-Herzegovina
46007;1177;Ronnie Schwartz;1989-08-29;Attack;attack - Centre-Forward;Right;183;360000.0;Denmark
229031;1177;Vegard Moberg;1991-01-23;Midfield;midfield - Central Midfield;Right;190;360000.0;Norway
84318;2293;Paolo Hurtado;1990-07-27;Attack;midfield - Attacking Midfield;Right;177;450000.0;Peru
206956;4603;Slavko Bralic;1992-12-15;Defender;Defender - Centre-Back;Right;191;540000.0;Croatia
183499;1177;Shkodran Maholli;1993-04-10;Attack;attack - Centre-Forward;Left;187;113000.0;Sweden
9339;2293;Ali Camdali;1984-02-22;Midfield;midfield - Defensive Midfield;Right;186;;Turkey
569639;5724;Oliver Jensen;2002-04-30;Attack;attack - Left Winger;;0;;Denmark
251102;2293;Savas Polat;1997-04-14;Defender;Defender - Right-Back;Right;173;90000.0;Turkey
728020;5724;Mikkel Brund;2003-03-06;Defender;Defender - Centre-Back;;194;45000.0;Denmark
37839;2293;Ferhat Oztorun;1987-05-08;Defender;Defender - Left-Back;Left;176;68000.0;Turkey
367405;1177;Andreas Heimer;1997-12-10;Midfield;midfield - Central Midfield;Both;183;135000.0;Denmark
546133;5724;Johannes Frahm;;Goalkeeper;Goalkeeper;;0;;Denmark
18547;2293;Ali Turan;1983-09-06;Defender;Defender - Centre-Back;Right;186;;Turkey
126417;2293;Volkan Findikli;1990-10-13;Defender;Defender - Centre-Back;Right;191;45000.0;Turkey
82389;2293;Fallou Diagne;1989-08-14;Defender;Defender - Centre-Back;Right;185;180000.0;Senegal
85922;2293;Petar Filipovic;1990-09-14;Defender;Defender - Centre-Back;Left;188;630000.0;Croatia
254487;4603;Jean Luc Assoubre;1992-08-08;Attack;attack - Right Winger;Right;172;90000.0;Cote d'Ivoire
400541;5724;Nikolaj Leth;2000-04-21;Defender;Defender - Centre-Back;;0;45000.0;Denmark
649287;5724;Issah Salou;1999-02-04;Midfield;midfield - Central Midfield;Right;176;45000.0;Niger
45559;1091;Miroslav Stoch;1989-10-19;Attack;attack - Left Winger;Right;167;315000.0;Slovakia
36688;1091;Pontus Wernbloom;1986-06-25;Midfield;midfield - Central Midfield;Right;187;;Sweden
227035;1091;Josip Misic;1994-06-28;Midfield;midfield - Central Midfield;Right;187;1800000.0;Croatia
245027;1091;Anderson Esiti;1994-05-24;Midfield;midfield - Defensive Midfield;Right;189;1800000.0;Nigeria
22378;1091;Leo Matos;1986-04-02;Defender;Defender - Right-Back;Right;184;270000.0;Brazil
388236;1091;Rodrigo;1992-12-26;Defender;Defender - Right-Back;Right;176;1080000.0;Brazil
27292;605;Daniel Larsson;1987-01-25;Attack;attack - Centre-Forward;Right;175;158000.0;Sweden
64308;605;Brown Ideye;1988-10-10;Attack;attack - Centre-Forward;Right;181;90000.0;Nigeria
81588;605;Nicolas Diguiny;1988-05-31;Attack;attack - Second Striker;Right;179;225000.0;France
178987;605;Martin Tonso;1989-10-19;Attack;attack - Right Winger;Right;175;225000.0;Argentina
634419;2293;Huseyin Mert Uyaniker;2000-05-19;Midfield;midfield - Defensive Midfield;Right;180;45000.0;Turkey
658837;2293;Ali Karakaya;2002-01-01;Midfield;midfield - Defensive Midfield;Right;180;90000.0;Turkey
256000;2293;Marko Jevtovic;1993-07-24;Midfield;midfield - Defensive Midfield;Right;194;1440000.0;Serbia
221133;2293;Ali Yasar;1995-03-08;Defender;Defender - Left-Back;Left;180;360000.0;Belgium
738867;2293;Sener Kaya;2003-01-01;Attack;attack - Left Winger;Right;0;90000.0;Turkey
214441;605;Dimitrios Konstantinidis;1994-06-02;Defender;Defender - Right-Back;Right;173;225000.0;Greece
214625;2293;Leonard Zuta;1992-08-09;Defender;Defender - Left-Back;Left;180;360000.0;North Macedonia
209569;2293;Mucahit Atalay;1991-10-26;Goalkeeper;Goalkeeper;Right;186;45000.0;Turkey
361272;2293;Ozan Can Oruc;2000-05-26;Goalkeeper;Goalkeeper;Right;191;135000.0;Turkey
128931;605;Giannis Fetfatzidis;1990-12-21;Attack;attack - Right Winger;Left;168;810000.0;Greece
542691;1177;Magnus Dalsgaard;2000-09-19;Goalkeeper;Goalkeeper;;188;;Denmark
668060;2293;Mert Dikici;2000-11-07;Attack;midfield - Attacking Midfield;;0;23000.0;Turkey
427653;605;Abou Ba;1998-07-29;Midfield;midfield - Defensive Midfield;Right;183;360000.0;France
95438;2441;Marko Livaja;1993-08-26;Attack;midfield - Attacking Midfield;Right;184;5850000.0;Croatia
33042;605;Migjen Basha;1987-01-05;Midfield;midfield - Defensive Midfield;Right;180;;Albania
187908;605;Hugo Sousa;1992-06-04;Defender;Defender - Right-Back;Right;184;315000.0;Portugal
213762;653;Giannis Dermitzakis;1992-11-05;Goalkeeper;Goalkeeper;Right;193;135000.0;Greece
171068;2441;Helder Lopes;1989-01-04;Defender;Defender - Left-Back;Left;179;270000.0;Portugal
113039;2441;Niklas Hult;1990-02-13;Defender;Defender - Left-Back;Left;173;540000.0;Sweden
234888;2441;Georgios Athanasiadis;1993-04-07;Goalkeeper;Goalkeeper;Right;191;1530000.0;Greece
609649;605;Petros Bakoutsis;2001-06-29;Midfield;midfield - Central Midfield;Right;180;90000.0;Greece
105776;605;Mihaly Korhut;1988-12-01;Defender;Defender - Left-Back;Left;181;225000.0;Hungary
609648;605;Petros Bagalianis;2001-02-06;Defender;Defender - Centre-Back;Right;185;270000.0;Greece
621910;605;Apostolos Tsilingiris;2000-09-06;Goalkeeper;Goalkeeper;Right;185;135000.0;Greece
290088;605;Fabian Ehmann;1998-08-28;Goalkeeper;Goalkeeper;Right;189;180000.0;Austria
376106;2441;Anel Sabanadzovic;1999-05-24;Midfield;midfield - Defensive Midfield;Right;182;270000.0;Bosnia-Herzegovina
620088;2293;Aybars Tufekci;2000-01-17;Defender;Defender - Centre-Back;;0;;Turkey
56790;2441;Nenad Krsticic;1990-07-03;Midfield;midfield - Defensive Midfield;Both;182;900000.0;Serbia
623090;653;Manolis Perdikis;1999-08-29;Defender;Defender - Centre-Back;Left;190;90000.0;Greece
416468;1091;Antonis Gaitanidis;2000-03-18;Attack;attack - Left Winger;Right;175;135000.0;Greece
135490;605;Lindsay Rose;1992-02-08;Defender;Defender - Centre-Back;Right;184;270000.0;Mauritius
422929;1053;Wessam Abou Ali;1999-01-04;Attack;attack - Centre-Forward;Right;187;225000.0;Denmark
525971;1053;Oliver Klitten;2000-05-01;Attack;attack - Left Winger;Right;0;270000.0;Denmark
537956;605;Panagiotis Tsagalidis;2001-03-05;Defender;Defender - Left-Back;Left;0;113000.0;Greece
175921;605;Alex Menendez;1991-07-15;Defender;Defender - Left-Back;Left;181;135000.0;Spain
264423;206;Mikael Uhre;1994-09-30;Attack;attack - Centre-Forward;Right;188;2700000.0;Denmark
146155;206;Hany Mukhtar;1995-03-21;Attack;midfield - Attacking Midfield;Both;173;7200000.0;Germany
50691;206;Kasper Fisker;1988-05-22;Midfield;midfield - Central Midfield;Left;170;;Denmark
52200;206;Dominik Kaiser;1988-09-16;Midfield;midfield - Central Midfield;Right;172;360000.0;Germany
567505;2441;Konstantinos Stamoulis;2000-10-29;Defender;Defender - Right-Back;Right;173;113000.0;Greece
632716;5818;Kalle Bak;;Defender;Defender - Left-Back;;0;;Denmark
663347;1053;Marcus Hannesbo;2002-05-11;Midfield;midfield - Left Midfield;Left;185;360000.0;Denmark
131303;206;Ante Erceg;1989-12-12;Attack;attack - Centre-Forward;Right;180;135000.0;Croatia
198005;2477;Cristian Ponde;1995-01-26;Attack;attack - Centre-Forward;Right;181;203000.0;Portugal
243225;206;Samuel Mraz;1997-05-13;Attack;attack - Centre-Forward;Right;183;630000.0;Slovakia
540662;265;Christian Konan;1999-07-12;Attack;attack - Centre-Forward;Right;180;45000.0;Italy
635802;6676;Sudais Ali Baba;2000-08-25;Attack;attack - Centre-Forward;;165;225000.0;Nigeria
332802;3060;Petros Giakoumakis;1992-07-03;Attack;attack - Centre-Forward;Both;179;225000.0;Greece
164937;3060;Clarck Nsikulu;1992-07-10;Attack;attack - Left Winger;Right;180;360000.0;DR Congo
458537;206;Tobias Borkeeiet;1999-04-18;Midfield;midfield - Defensive Midfield;Right;189;450000.0;Norway
87381;3060;Javier Umbides;1982-02-09;Midfield;midfield - Central Midfield;Right;173;;Argentina
376589;6676;Eneko Jauregi;1996-07-13;Attack;attack - Centre-Forward;;184;135000.0;Spain
234053;3060;Iraklis Garoufalias;1993-05-01;Midfield;midfield - Defensive Midfield;Right;185;180000.0;Greece
461567;371;Grant Savoury;2000-07-07;Attack;attack - Centre-Forward;Right;171;;Scotland
244832;3060;Madson;1991-05-09;Midfield;midfield - Defensive Midfield;Right;178;270000.0;Brazil
106039;3060;Azer Busuladzic;1991-11-12;Midfield;midfield - Defensive Midfield;Right;187;360000.0;Bosnia-Herzegovina
75118;3060;Rodrigo Galo;1986-09-19;Defender;Defender - Right-Back;Right;174;45000.0;Brazil
324341;3060;Alexandros Katranis;1998-05-04;Defender;Defender - Left-Back;Left;174;585000.0;Greece
444209;371;Jonathan Afolabi;2000-01-14;Attack;attack - Centre-Forward;Left;189;158000.0;Ireland
279869;3060;Spyros Risvanis;1994-01-03;Defender;Defender - Centre-Back;Right;196;630000.0;Greece
329899;3060;Christos Theodorakis;1996-09-17;Goalkeeper;Goalkeeper;Right;190;270000.0;Greece
545332;1053;Mikkel Kaufmann;2001-01-03;Attack;attack - Centre-Forward;Right;190;540000.0;Denmark
427100;2477;Matar Dieye;1998-01-10;Attack;attack - Centre-Forward;Left;190;630000.0;Senegal
600008;2477;Igor Karpenko;1997-09-24;Attack;attack - Centre-Forward;Right;183;135000.0;Ukraine
565836;3060;Ronaldo Shani;2002-03-29;Attack;attack - Centre-Forward;;182;135000.0;Greece
358734;2477;Alexandru Boiciuc;1997-08-21;Attack;attack - Centre-Forward;Left;191;203000.0;Moldova
143121;2477;Melvyn Lorenzen;1994-11-26;Attack;attack - Left Winger;Right;188;158000.0;Germany
274058;2477;Francisco Di Franco;1995-01-28;Attack;midfield - Attacking Midfield;Right;175;540000.0;Argentina
160217;3060;Bryan Rabello;1994-05-16;Attack;midfield - Attacking Midfield;Right;167;495000.0;Chile
266209;3060;Dawid Kort;1995-04-29;Midfield;midfield - Central Midfield;Right;176;135000.0;Poland
74557;3060;Raul Baena;1989-03-02;Midfield;midfield - Defensive Midfield;Right;181;270000.0;Spain
363714;2477;Abukar Mohamed;1999-01-01;Midfield;midfield - Central Midfield;Right;186;68000.0;Finland
98428;3060;Balazs Megyeri;1990-03-31;Goalkeeper;Goalkeeper;Right;188;23000.0;Hungary
119772;3060;Roland Ugrai;1992-11-13;Attack;attack - Centre-Forward;Both;182;450000.0;Hungary
259748;3060;Tal Kahila;1992-06-26;Defender;Defender - Centre-Back;Right;185;135000.0;Israel
383565;2477;Nazar Verbnyi;1997-07-26;Midfield;midfield - Defensive Midfield;Right;172;;Ukraine
694512;2477;Hisham Layous;2000-11-13;Attack;attack - Left Winger;Right;175;135000.0;Israel
383211;2477;Yaroslav Deda;1999-05-28;Attack;attack - Left Winger;Right;173;45000.0;Ukraine
755173;2477;Vitaliy Silchenko;1999-09-09;Midfield;midfield - Central Midfield;Right;182;;Ukraine
396530;2477;Artem Kozak;1998-05-28;Midfield;midfield - Central Midfield;Left;180;180000.0;Ukraine
36238;6993;Ruslan Fomin;1986-03-02;Attack;attack - Centre-Forward;Right;187;45000.0;Ukraine
628569;2477;Roman Tolochko;1998-10-25;Midfield;midfield - Central Midfield;Right;179;90000.0;Ukraine
226102;2477;Frane Vojkovic;1996-12-20;Midfield;midfield - Defensive Midfield;Left;182;45000.0;Croatia
789583;2477;Yaroslav Karabin;2002-11-19;Midfield;midfield - Central Midfield;Left;182;;Ukraine
131553;6993;Vyacheslav Churko;1993-05-10;Attack;attack - Right Winger;Left;180;630000.0;Ukraine
526578;6993;Vladyslav Vakula;1999-04-29;Attack;attack - Right Winger;Right;173;270000.0;Ukraine
288853;6993;Sergiy Gorbunov;1994-03-14;Midfield;midfield - Left Midfield;Left;181;450000.0;Ukraine
419117;2477;Petro Kharzhevskyi;2000-01-03;Defender;Defender - Right-Back;Right;180;;Ukraine
213980;6993;Vyacheslav Tankovskyi;1995-08-16;Midfield;midfield - Central Midfield;Right;168;360000.0;Ukraine
313504;2477;Marvin Martins;1995-02-17;Defender;Defender - Right-Back;Right;185;360000.0;Luxembourg
789584;2477;Oleg Bereza;2001-08-20;Defender;Defender - Left-Back;Left;180;;Ukraine
537851;6993;Stanislav Biblyk;2001-08-17;Attack;attack - Centre-Forward;Right;187;68000.0;Ukraine
635846;6993;Oleg Vakulenko;1999-03-10;Attack;attack - Right Winger;Right;178;;Ukraine
562478;1053;Aramis Kouzine;1998-10-03;Attack;attack - Centre-Forward;Right;189;90000.0;Canada
404849;6993;Oleksiy Kashchuk;2000-06-29;Attack;attack - Right Winger;Left;180;450000.0;Ukraine
360711;3426;Mo Dauda;1998-02-20;Attack;attack - Left Winger;Right;176;900000.0;Ghana
404848;6993;Andriy Kulakov;1999-04-28;Attack;attack - Centre-Forward;Right;184;540000.0;Ukraine
728380;6993;Andriy Vyskrebentsev;2000-10-27;Midfield;midfield - Central Midfield;Right;184;45000.0;Ukraine
461663;6993;Mykyta Peterman;1999-06-12;Midfield;midfield - Defensive Midfield;;189;180000.0;Ukraine
455069;2778;Joachim Rothmann;2000-06-29;Attack;attack - Centre-Forward;Right;180;270000.0;Denmark
73662;3426;Joni Kauko;1990-07-12;Midfield;midfield - Central Midfield;Right;188;338000.0;Finland
462840;3426;Rasmus Rejnhold;2001-05-23;Attack;attack - Centre-Forward;Right;183;45000.0;Denmark
422936;3426;Patrick Egelund;2000-08-02;Attack;attack - Centre-Forward;Right;169;180000.0;Denmark
721511;2477;Maksym Khlan;2003-01-27;Attack;attack - Right Winger;Right;170;68000.0;Ukraine
365769;3426;Adrian Petre;1998-02-11;Attack;attack - Centre-Forward;Right;187;720000.0;Romania
670000;2477;Joao Diogo;1999-01-13;Attack;attack - Right Winger;Right;172;;Brazil
191895;3426;Rafal Kurzawa;1993-01-29;Attack;attack - Left Winger;Left;182;540000.0;Poland
37293;3426;Markus Halsti;1984-03-19;Defender;Defender - Centre-Back;Both;185;;Finland
345595;3426;Viktor Tranberg;1997-02-26;Defender;Defender - Centre-Back;Right;190;225000.0;Denmark
462833;3426;Mads Larsen;2001-09-20;Attack;midfield - Attacking Midfield;Right;183;360000.0;Denmark
726118;3426;Marcus Kristensen;2003-01-14;Midfield;midfield - Central Midfield;Right;185;90000.0;Denmark
517422;3426;Simon Baekgaard;1999-10-14;Midfield;midfield - Central Midfield;Right;179;135000.0;Denmark
34557;190;Nicklas Bendtner;1988-01-16;Attack;attack - Centre-Forward;Right;194;;Denmark
257366;2778;Godsway Donyoh;1994-10-14;Attack;attack - Centre-Forward;Left;179;450000.0;Ghana
488763;3426;Noah Nurmi;2001-02-06;Midfield;midfield - Defensive Midfield;Right;181;180000.0;Finland
224458;3426;Pyry Soiri;1994-09-22;Attack;attack - Right Winger;Right;183;270000.0;Finland
51349;2778;Mikkel Rygaard;1990-12-25;Attack;midfield - Attacking Midfield;Left;176;180000.0;Denmark
148343;2778;Mads Aaquist;1994-12-31;Midfield;midfield - Central Midfield;Right;176;180000.0;Denmark
345589;2778;Nicklas Strunck Jakobsen;1999-08-17;Midfield;midfield - Central Midfield;Right;185;315000.0;Denmark
268327;2778;Mathias Rasmussen;1997-11-25;Midfield;midfield - Central Midfield;Left;180;450000.0;Norway
136054;3426;Yuriy Yakovenko;1993-09-03;Attack;attack - Centre-Forward;Both;192;180000.0;Ukraine
533399;2778;Marcus Gudmann;2000-02-27;Defender;Defender - Centre-Back;Right;185;180000.0;Denmark
95707;2477;Volodymyr Tanchyk;1991-10-17;Midfield;midfield - Right Midfield;Both;166;225000.0;Ukraine
425707;6993;Artem Dudik;1997-01-02;Attack;attack - Right Winger;Right;173;113000.0;Ukraine
271773;3426;Franz Brorsson;1996-01-30;Defender;Defender - Centre-Back;Right;186;810000.0;Sweden
97727;6993;Igor Tyshchenko;1989-05-11;Defender;Defender - Right-Back;Right;181;;Ukraine
728381;6993;Vladyslav Bondar;2000-03-24;Midfield;midfield - Right Midfield;Left;178;;Ukraine
195062;3426;Mathias Rosenorn;1993-05-11;Goalkeeper;Goalkeeper;Right;186;45000.0;Denmark
569743;6993;Joyskim Dawa;1996-04-09;Defender;Defender - Centre-Back;Right;194;585000.0;Cameroon
396395;6993;Oleksiy Bykov;1998-03-29;Defender;Defender - Centre-Back;Left;186;360000.0;Ukraine
223522;3426;Jeppe Hojbjerg;1995-04-30;Goalkeeper;Goalkeeper;Left;194;225000.0;Denmark
528444;3426;Denis Catovic;2002-02-03;Defender;Defender - Left-Back;Left;183;180000.0;Denmark
58043;6993;Rustam Khudzhamov;1982-10-05;Goalkeeper;Goalkeeper;Right;191;;Ukraine
599686;2778;Isaac Atanga;2000-06-14;Attack;attack - Right Winger;Right;173;2250000.0;Ghana
44855;190;Dame Ndoye;1985-02-21;Attack;attack - Centre-Forward;Right;186;;Senegal
288549;3426;Jeppe Brinch;1995-05-08;Defender;Defender - Centre-Back;Right;186;180000.0;Denmark
182392;190;Pieros Sotiriou;1993-01-13;Attack;attack - Centre-Forward;Right;186;1980000.0;Cyprus
345577;190;Carlo Holse;1999-06-02;Attack;midfield - Attacking Midfield;Left;177;1440000.0;Denmark
482838;2778;Ivan Mesik;2001-06-01;Defender;Defender - Centre-Back;Left;187;450000.0;Slovakia
156116;3426;Lasha Parunashvili;1993-02-14;Midfield;midfield - Defensive Midfield;Right;183;225000.0;Georgia
728382;6993;Bogdan Romanyuk;2001-03-21;Defender;Defender - Centre-Back;;183;;Ukraine
291947;190;Karlo Bartolec;1995-04-20;Defender;Defender - Right-Back;Right;178;585000.0;Croatia
50577;190;Pierre Bengtsson;1988-04-12;Defender;Defender - Left-Back;Left;177;270000.0;Sweden
341486;6993;Danila Sagutkin;1996-04-19;Defender;Defender - Centre-Back;Right;194;315000.0;Russia
623321;6993;Kyrylo Romanyuk;2001-03-21;Defender;Defender - Right-Back;Right;186;;Ukraine
795201;6993;Pavlo Kravtsov;2000-01-19;Goalkeeper;Goalkeeper;;194;;Ukraine
46478;190;Ragnar Sigurdsson;1986-06-19;Defender;Defender - Centre-Back;Right;187;180000.0;Iceland
17880;190;Stephan Andersen;1981-11-26;Goalkeeper;Goalkeeper;Right;188;;Denmark
628580;6993;Artem Pospelov;1998-01-11;Goalkeeper;Goalkeeper;Right;190;113000.0;Ukraine
73417;190;Sten Grytebust;1989-10-25;Goalkeeper;Goalkeeper;Right;187;450000.0;Norway
752046;6993;Dmytro Mykhaylov;2000-01-28;Goalkeeper;Goalkeeper;;197;;Ukraine
178107;190;Michael Santos;1993-03-13;Attack;attack - Centre-Forward;Right;175;1350000.0;Uruguay
44357;2477;Oleksandr Kucher;1982-10-22;Defender;Defender - Centre-Back;Right;184;;Ukraine
558244;190;Ahmed Daghim;2001-04-07;Midfield;midfield - Right Midfield;Right;0;90000.0;Denmark
515015;190;Alexander Hjaelmhof;2001-11-09;Midfield;midfield - Central Midfield;Left;0;;Denmark
87893;2477;Vasyl Pryima;1991-06-10;Defender;Defender - Centre-Back;Right;185;;Ukraine
426805;2477;Andro Giorgadze;1996-05-03;Defender;Defender - Centre-Back;;197;113000.0;Georgia
339584;190;Robert Mudrazija;1997-05-05;Midfield;midfield - Central Midfield;Right;177;315000.0;Croatia
56354;190;Andreas Bjelland;1988-07-11;Defender;Defender - Centre-Back;Left;188;270000.0;Denmark
170354;2477;Sergiy Vakulenko;1993-09-07;Defender;Defender - Centre-Back;Right;183;315000.0;Ukraine
97616;190;Sotirios Papagiannopoulos;1990-09-05;Defender;Defender - Centre-Back;Right;190;810000.0;Sweden
542780;2778;Rasmus From;2000-02-16;Goalkeeper;Goalkeeper;;0;90000.0;Denmark
461484;190;Frederik Ibsen;1997-03-28;Goalkeeper;Goalkeeper;Right;190;270000.0;Denmark
470830;2477;Roman Slyva;2000-09-23;Defender;Defender - Left-Back;Left;177;;Ukraine
278917;2477;Roman Pidkivka;1995-05-09;Goalkeeper;Goalkeeper;Right;190;68000.0;Ukraine
341485;2477;Oleg Kudryk;1996-10-17;Goalkeeper;Goalkeeper;Right;185;270000.0;Ukraine
45611;371;Leigh Griffiths;1990-08-20;Attack;attack - Centre-Forward;Left;180;;Scotland
514918;190;Jacob Haahr;2002-03-10;Defender;Defender - Centre-Back;;187;270000.0;Denmark
311351;371;Lewis Morgan;1996-09-30;Attack;attack - Left Winger;Both;178;3600000.0;Scotland
543501;2778;Ibrahim Sadiq;2000-05-07;Attack;attack - Right Winger;Right;167;540000.0;Ghana
31552;371;Scott Sinclair;1989-03-25;Attack;attack - Left Winger;Right;177;900000.0;England
188077;371;Ryan Christie;1995-02-22;Attack;midfield - Attacking Midfield;Left;178;8100000.0;Scotland
497222;2477;Oleg Veremiyenko;1999-02-13;Defender;Defender - Centre-Back;Right;188;135000.0;Ukraine
